Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,3043,Capacitor 2700uF 6.3v,6,AA8.2,,,,,,
,3044,AM26C321 Soic-16,2,AA9.1,,,,,,
,3045,Resistor 4R02 SMD 1206,5,AA9.2,,,,,,
,3046,Varistor S14K175 175v,1,AA10.1,,,,,,
,3047,Diodo Retificador 6A8 ,2,AA10.2,,,,,,
,3048,Resistor 2R5 SMD 1206,6,AA11.1,,,,,,
,3049,Capacitor Ceramico 200nF SMD 0805,8,AA11.2,,,,,,
,3050,AO3401L (marking code A1) Sot-23,2,AA12.1,,,,,,
,3051,Diodo Zener 6v2 1/2w 1N827,4,AA12.2,,,,,,
,3052,SCR 400v 6A S4006LS2 To-220,0,AA13.1,,,,,,
,3053,R050 Poliester,2,AA13.2,,,,,,
,3054,3-034213 To-18,2,AA14.1,,,,,,
,3055,MM2102AN-2 Dip-16,5,AA14.2,,,,,,
,3056,Diodo S357-D,2,AA15.1,,,,,,
,3057,211 3-016 To-92,1,AA15.2,,,,,,
,3058,"Capacitor Ceramico 2,7nF ",5,AA16.1,,,,,,
,3059,TEK 155 0015 Dip-16,3,AA16.2,,,,,,
,3060,TZ552 To-92,1,AA17.1,,,,,,
,3061,BFQ221 To-92,1,AA17.2,,,,,,
,3062,MPSA12 To-92,2,AA18.1,,,,,,
,3063,Regulador 1826-0122 To-220 (NTE962),3,AA18.2,,,,,,
,3064,1826-0413 To-39,1,AA19.1,,,,,,
,3065,10nF 100v Axial,1,AA19.2,,,,,,
,3066,151-1041 To-18,3,AA20.1,,,,,,
,3067,Transistor 50v 50mA 2N5087 To-92,2,AA20.2,,,,,,
,3068,53-0037,1,AA21.1,,,,,,
,3069,Transistor 80v 4A 2N6297 To-3,2,AA21.2,,,,,,
,3070,Transistor 120v 25A PNP 2N6437 To-3,1,AA22.1,,,,,,
,3071,Transistor 80v 4A 2N6295 To-3,1,AA22.2,,,,,,
,3072,PD14M Dip-14,1,AA23.1,,,,,,
,3073,MCP1403-600 Dip-14,5,AA23.2,,,,,,
,3074,RC4739DB Dip-14,6,AA24.1,,,,,,
,3075,TEK155-0047 Dip-16,4,AA24.2,,,,,,
,3076,Triac 400v 16A BTA16-400 To-220,1,AA25.1,,,,,,
,3077,BAL99 (marking code JF) Sot-23,3,AA25.2,,,,,,
,3078,UCC2946 Soic-8,3,AA26.1,,,,,,
,3079,Triac 400v 12A BTA12-400 To-220,4,AA26.2,,,,,,
,3080,Ilhos,6,AA27.1,,,,,,
,3081,1826-0471 To-99,1,AA27.2,,,,,,
,3082,Diodo 0429-8444 ,2,AA28.1,,,,,,
,3083,Diodo Zener 82v 1/2w 1N983B,3,AA28.2,,,,,,
,3084,Diodo 0409-8548 ,3,AA29.1,,,,,,
,3085,Retificador 100v 2A 1N4817 ,1,AA29.2,,,,,,
,3086,Diodo HP322443 ,2,AA30.1,,,,,,
,3087,Zener 10v 1/2w 1N961B ,1,AA30.2,,,,,,
,3088,Diodo 172148 8105 ,1,AA31.1,,,,,,
,3089,Diodo Schottky Retificador 40v 350mA BAT48 ,2,AA31.2,,,,,,
,3090,Diodo  152195 ,1,AA32.1,,,,,,
,3091,Diodo 40v 1A 1N4152 ,4,AA32.2,,,,,,
,3092,Diodo Zener 120v 1/2w 1N987B ,3,AA33.1,,,,,,
,3093,Diodo 0153F ,3,AA33.2,,,,,,
,3094,SN74LS21 Dip-14,2,AA34.1,,,,,,
,3095,SC77174 Dip-14,3,AA34.2,,,,,,
,3096,HM3-65262C-5 Dip-20,1,AA35.1,,,,,,
,3097,1858-0032 Dip-14,6,AA35.2,,não comprado,,,,
,3098,1826-0174 Dip-14,5,AA36.1,,,,,,
,3099,Transistor 100v 25A 2N6338 To-3,1,AA36.2,,,,,,
,3100,Transistor 60v 600mA 2N4401 To-92,3,AA37.1,,,,,,
,3101,SN74221N Dip-16,1,AA37.2,,,,,,
,3102,SD74LS373 Dip-20,5,AA38.1,,,,,,
,3103,capacitor 1n 2kv,9,AA43.1,,,,,,
,3104,NE555,13,AA43.2,,,,,,
,3105,LVX573,4,AA44.1,,,,,,
,3106,Diodo  B34-SMD,1,AA44.2,,,,,,
,3107,P701H,10,AA45.1,,,,,,
,3108,103B,3,AA45.2,,,,,,
,3109,ACT573,3,AA46.1,,,,,,
,3110,86AC,3,AA46.2,,,,,,
,3111,T1451A,2,AA47.1,,,,,,
,3112,Fusivel de vidro rapido 1a 250v 20 mm,5,AA47.2,,,,,,
,3113,BYV26CV-Diodo,2,AA48.1,,,,,,
,3114,MM052AG,5,AA48.2,,,,,,
,3115,PC457L,1,BB1.1,,,,,,
,3116,Fsuivel de vidro rapido 3A 250V ,5,BB1.2,,,,,,
,3117,5W10J,4,BB2.1,,,,,,
,3118,SCE540,6,BB2.2,,,,,,
,3119,Diodo 1N6382,1,BB3.1,,,,,,
,3120,MC145408,8,BB3.2,,,,,,
,3121,TRIMPOT 10K VERTICAL,3,BB4.1,,,,,,
,3122,Conversor DC R-785.,2,BB4.2,,,,,,
,3123,TRFZ34N DIP,1,BB5.1,,,,,,
,3124,BCP55,7,BB5.2,,,,,,
,3125,IRF9640,1,BB6.1,,,,,,
,3126,F9520N,6,BB6.2,,,,,,
,3127,"Fusivel retardado 16A 500V 2,5CM",5,BB7.1,,,,,,
,3128,MJE13003,2,BB7.2,,,,,,
,3129,58COT SMD ,4,BB8.1,,,,,,
,3130,HB428AF,5,BB8.2,,,,,,
,3131,Fusicel philips 1.6A ,6,BB9.1,,,,,,
,3132,p4020,1,BB9.2,,,,,,
,3133,PM92BF,1,BB10.1,,,,,,
,3134,LM 2576T (P),0,BB10.2,,,,,,
,3135,Capacitor 220UF 250V,4,BB11.1,,,,,,
,3136,Capacitor 3300uF 35V,4,BB12.1,,,,,,
,3137,Capacitor 100uF 450V,3,BB13.1,,,,,,
,3138,Capacitor 100uF 450V,3,BB14.1,,,,,,
,3139,Capacitor 330uF 50V,7,BB15.1,,,,,,
,3140,Capacitor 3900uF 10V (PROESI INDISP),,BB15.2,,,,,,
,3141,Capacitor 22uf 250v,10,BB16.1,,,,,,
,3142,Capacitor poliester 250V,5,BB16.2,,,,,,
,3143,Capacitor 1200UF 35V,3,BB17.1,,,,,,
,3144,Ponte Retificadora 600v 10A GBJ10J ,0,BB17.2,,,,,,
,3145,Capacitor 68uF 250V,4,BB18.1,,,,,,
,3146,Capacitor 4700uF 35V,1,BB18.2,,,,,,
,3147,"Capacitor Poliester 0,68uF 400V",4,BB19.1,,,,,,
,3148,"Capacitor 0,1uF 63v",4,BB19.2,,,,,,
,3149,TL084cn,4,BB20.1,,,,,,
,3150,,,,,,,,,
,3151,mcp6002,1,BB21.1,,,,,,
,3152,,,,,,,,,
,3153,GNL1117,1,BB22.1,,,,,,
,3154,CBB21,14,BB22.2,,,,,,
,3155,A82C251 SOIC8,5,BB23.1,,,,,,
,3156,Diodo Ss26 Schottky 60V/2a smd,2,BB23.2,,,,,,
,3157,LM3243G,4,BB24.1,,,,,,
,3158,Capacitor 4.7uF 35V,10,BB24.2,,,,,,
,3159,,,BB25.1,,,,,,
,3160,LM139J,1,BB25.2,,,,,,
,3161,"3,3 uF 16V ",10,BB27.1,,,,,,
,3162,Ceramic resonator ZTT.20.OMX,4,BB29.2,,,,,,
,3163,TL2585ADJT,2,BB29.1,,,,,,
,3164,LF347BN,2,BB28.1,,,,,,
,3165,RU934020868,4,BB28.2,,,,,,
,3166,BTA41600B,1,BB30.1,,,,,,
,3167,TTA1943,2,BB30.2,,,,,,
,3168,AFM41,2,BB31.1,,,,,,
,3169,MAX3079E,2,BB31.2,,,,,,
,3170,1M44AA,2,BB32.1,,,,,,
,3171,AFM39,2,BB32.2,,,,,,
,3172,Bateria 3.6V 60maah,10,BB33.1,,,,,,
,3173,Fusivel 0.5a d6x30,10,BB34.1,,,,,,
,3174,SN74HC02N,8,BB34.2,,,,,,
,3175,Micro switch 12x6 mm,0,BB35.1,,,,,,
,3176,SN74HC00N DIP 14,10,BB35.2,,,,,,
,3177,"Cristal Oscilador 32,768KHz DT 26",10,BB36.1,,,,,,
,3178,Fusivel Rápido 250V 3A 5mm x 20mm,18,BB36.2,,,,,,
,3179,"Capacitor Tântalo4,7uF 35V",5,BB37.1,,,,,,
,3180,Resistor 24K 1/8w,9,BB37.2,,,,,,
,3181,"Capacitor ceramico 2,2uF 16V",5,BB38.1,,,,,,
,3182,Varistor 10d  241K,1,BB38.2,,,,,,
,3183,APT60D60BG,6,BB39.1,,,,,,
,3184,DS13072 dip 8,2,BB39.2,,,,,,
,3185,DS13072 soic 8,2,,,,,,,
,3186,Capacitor smd 1uF 8505,19,BB40.1,,,,,,
,3187,,9,BB40.2,,,,,,
,3188,Conector para flatcable 20 vias,1,BB41.2,,,,,,
,3189,MPD-S-112-A,10,BB43,,,,,,
,3190,BTA08600B,5,BB44.1,,,,,,
,3191,Micro Switch 6x6x5mm ultrapão,23,BB44.2,,,,,,
,3192,TOP221P DIP8,2,BB45.1,,,,,,
,3193,Diodo b1630a,10,BB45.2,,,,,,
,3194,Rele 40.61.7.012.0000,6,BB46.1,,,,,,
,3195,Resistor 47R 10W,6,BB47.1,,,,,,
,3196,Diodo 1N5359B PH CONTROL,16,BB48.1,,,,,,
,3197,FLAT CABLE MODULADOR DE TEMPERATURA PHILIPS,1,BB48.2,,,,,,
,3198,10W 10 R,1,AA1.1,,,,,,
,3199,Fuzivel Bussman 3a 10x35mm,2,AA1.2,,,,,,
,3200,Varistor k350 k1,3,AA2.1,,,,,,
,3201,Varistor 07D431K,24,CC3.1,,,,,,
,3202,Termistor SL1025002,1,CC3.2,,,,,,
,3203,CD 4049 UBM,1,CC4.1,,,,,,
,3204,diodo marning code,4,CC4.2,,,,,,
,3205,Diodo w2,8,CC5.1,,,,,,
,3206,"Micro Switch 6x6x4,5",12,CC5.2,,,,,,
,3207,Micro Switch 6x7 4 Terminais,20,CC6.1,,,,,,
,3208,Micro Switch 6x6x17,1,CC6.2,,,,,,
,3209,LNK363GN,1,CC7.1,,,,,,
,3210,Transistor K50EH5,6,CC7.2,,,,,,
,3211,Transistor BT151800R,9,CC8.1,,,,,,
,3212,Conector RJ45 abb,2,CC8.2,,,,,,
,3213,HF49FD,5,CC9.1,,,,,,
,3214, SOIC-16,1,CC9.2,,,,,,
,3215,Transistor 20ETF06,2,C10.1,,,,,,
,3216,RH2B-UL,1,C10.2,,,,,,
,3217,47NJ63,12,CC11.1,,,,,,
,3218,2G472J,5,CC11.2,,,,,,
,3219,IRFR320,10,CC12.1,,,,,,
,3220,BUV48,0,"CC12,2",,,,,,
,3221,CAPACITOR ELETROLITICO 1000UF 200V,1,CC13.1,,,,,,
,3222,m54562p,4,CC13.2,,,,,,
,3223,UC3708,1,CC14.1,,,,,,
,3224,J6820L,6,CC14.2,,,,,,
,3225,5H0265RC,1,CC15.1,,,,,,
,3226,Micro Switch 0.5x0.5x0.8 ultrapao,35,CC15.2,,,,,,
,3227,Trimpot 5cm,1,CC16.2,,,,,,
,3228,Marking code 43A,1,CC17.1,,,,,,
,3229,K1358,4,CC17.2,,,,,,
,3230,Varistor 14D431K,2,CC18.1,,,,,,
,3231,D6015L( tem 7 porem não confere medição de diodo),0,CC18.2,,,,,,
,3232,S6015L,8,CC19.1,,,,,,
,3233,capacitor 220uf 25v,0,CC43.1,,,,,,
,3234,MAX232 SMD sop,4,CC19.2,,,,,,
,3235,Transistor 2SC1172B,9,CC20.1,,,,,,
,3236,BUZ22,5,CC21.1,,,,,,
,3237,MDD2W10 PONTE RETIFICADORA,10,CC21.2,,,,,,
,3238,RELE 5 PINOS CTK1C12VDC,5,CC22.1,,,,,,
,3239,Varistor 10D241K,20,CC22.2,,,,,,
,3240,Varistor 20D431K,15,CC23.1,,,,,,
,3241,capacitor 22uf 400v,8,CC24.1,,,,,,
,3242,L7805CV,4,CC24.2,,,,,,
,3243,Resistor 20W 15R,4,CC25.1,,,,,,
,3244,IRF840,7,CC26.1,,,,,,
,3245,IRFPS37N50A,4,CC26.2,,,,,,
,3246,Potenciometo multivoltas,2,CC27.1,,,,,,
,3247,IRF 9520,3,CC27.2,,,,,,
,3248,L6221A,4,CC28.1,,,,,,
,3249,"capacitor 275VAC 0,15uf",3,CC28.2,,,,,,
,3250,"capacitor 0,47UF 275VAC",3,CC29.1,,,,,,
,3251,RELE SJE-S-112LMH,1,CC29.2,,,,,,
,3252,VARISTOR S14K 60,1,CC30.1,,,,,,
,3253,"0,1UF 275VAC",1,CC30.2,,,,,,
,3254,Resistor 10W 15K,2,CC31.1,,,,,,
,3255,74HC140,4,CC31.2,,,,,,
,3256,Ponte retificadora KBPC3510,1,CC32.1,,,,,,
,3257,Resistor 470R 5w,2,cc32.2,,,,,,
,3258,Trimpot Vertical 100k,1,CC33.1,,,,,,
,3259,BZX55C18,10,CC33.2,,,,,,
,3260,Resistor 1.2R,2,CC34.1,,,,,,
,3261,Capacitor 33pF 2vk,5,CC34.2,,,,,,
,3262,Capacitor 3300Uf 10V,6,CC35.1,,,,,,
,3263,Caixa dois (150uf 400v),1,CC35.2,,,,,,
,3264,capacitor 680uf 10v,14,CC36.1,,,,,,
,3265,BU2508AF,3,CC36.2,,,,,,
,3266,BU2508AZX,2,CC37.1,,,,,,
,3267,HCLP3150,4,CC37.2,,,,,,
,3268,Diodo Zener 0v1 5w,3,CC38.1,,,,,,
,3269,Sensor de temperatura NTC 2K 3MM,10,CC38.2,,,,,,
,3270,Transistor P20N60,1,CC39.1,,,,,,
,3271,Conector carga micro USB V8 raspberry,5,CC39.2,,,,,,
,3272,FQP19N20,2,CC40.1,,,,,,
,3273,UC3845B SOIC 8 SMD ,6,CC40.2,,,,,,
,3274,Resistor 47k 7w,11,CC41.1,,,,,,
,3275,NTC 40-18,5,CC41.2,,,,,,
,3276,k2698,1,CC42.1,,não comprado,,,,
,3277,Capacitor 4700,1,CC42.2,,,,,,
,3278,1.5KE400A,5,CC43.2,,,,,,
,3279,P6KE18CA,10,CC44.1,,,,,,
,3280,TOP227YN,1,CC44.2,,,,,,
,3281,LM1458N SMD,4,CC45.1,,,,,,
,3282,ULN2004,4,cc45.2,,,,,,
,3283,Resistor 0.2R 3w,30,CC46.1,,,,,,
,3284,LfF P-923D,4,CC46.2,,,,,,
,3285,AJQ6349F,1,CC47.1,,,,,,
,3286,JQC-3F-1C-12VDC,1,CC47.2,,,,,,
,3287, 100n 275v,2,CC48.1,,,,,,
,3288,Varistor 10D391K,2,CC48.2,,,,,,
,3289,KBU4G,1,DD1.1,,,,,,
,3290,GBL205,1,DD1.2,,,,,,
,3291,HF118F,1,DD2.1,,,,,,
,3292,Fusivel pequeno 10a 250V,2,DD2.2,,,,,,
,3293,0.5r 5w,6,DD3.1,,,,,,
,3294,ADM3202A SOP,1,DD3.2,,,,,,
,3295,GBU406,2,DD4.1,,,,,,
,3296,2ed020I12-FI,5,DD4.2,,,,,,
,3297,Push Bottom,2,DD5.1,,,,,,
,3298,MAC12NG,9,DD5.2,,,,,,
,3299,Opto Acoplador P181GB,5,DD6.1,,,,,,
,3300,CI GED003L06-F2,1,DD6.2,,,,,,
,3301,Relê AY1RC-5V 5Pinos,5,DD7.1,,,,,,
,3302,BUX40A 1911,2,DD7.2,,,,,,
,3303,IL712,1,DD8.1,,,,,,
,3304,PCLX,4,DD8.2,,,,,,
,3305,LB16A,5,DD9.1,,,,,,
,3306,Porta Fusivel,3,DD9.2,,,,,,
,3307,Capacitor 33UF 35V,8,DD10.1,,,,,,
,3308,Relê30012 4-pinos,8,DD10.2,,,,,,
,3309,420AR-32,1,DD11.1,,,,,,
,3310,ADG411BR,10,DD11.2,,,,,,
,3311,FAN4802,10,DD12.1,,,,,,
,3312,IL712-3,5,DD12.2,,,,,,
,3313,knobe controlador,5,DD13.1,,,,,,
,3314,Relê YX201-S-112DM 12V,2,DD13.2,,,,,,
,3315,"Fusivel t6, 3a 250v",1,DD14.1,,,,,,
,3316,Isoladores,40,DD14.2,,,,,,
,3317,Fusivel de vidro rápido 20mm 6A 250V,10,DD15.1,,,,,,
,3318,"Fusivel de vidro rápido 20mm 6,3A 250V",23,DD15.2,,,,,,
,3319,Ktn2222a marking code ZG,0,DD16.1,,,,,,
,3320,Bateria MS612SE-FL28E (HIGIDENT),9,DD16.2,,,,,,
,3321,74HC135 SOIC-16,5,DD17.1,,,,,,
,3322,Fusivel 12A 6mm x 30mm,5,DD17.2,,,,,,
,3323,Fusivel 30A 6mm x 30mm,5,DD18.1,,,,,,
,3324,Fusivel 12A 5mm x 20mm,5,DD18.2,,,,,,
,3325,Fusivel 25A 5mm x 20mm,5,DD19.1,,,,,,
,3326,Fusivel 30A 5mm x 20mm,5,DD19.2,,,,,,
,3327,Fusivel 9A 5mm x 20mm,10,DD20.1,,,,,,
,3328,"Fusivel 1,25A 5mm x 20mm",5,DD20.2,,,,,,
,3329,"Fusivel 3,5A 5mm x 20mm",5,DD21.1,,,,,,
,3330,Fusivel 1A 6mm x 30mm,10,DD21.2,,,,,,
,3331,Fusivel 3A 6mm x 30mm,5,DD22.1,,,,,,
,3332,Fusivel 9A 5mm x 20mm,10,DD22.2,,,,,,
,3333,Fusivel 8A 5mm x 20mm,15,DD23.1,,,,,,
,3334,Fusivel 5A 5mm x 20mm ,18,DD23.2,,,,,,
,3335,"Fusivel 3,15A 5mm x 20mm",5,DD24.1,,,,,,
,3336,"Fusivel 1,5A 5mm x 20mm",5,DD24.2,,,,,,
,3337,Mur 1560/d6015l,5,DD25.1,,,,,,
,3338,ADM468,4,DD25.2,,,,,,
,3339,Potenciometro de Fio 10K,4,prateleira,,,,,,
,3340,Lampada Neon Controlador de Vibração,5,DD26.2,,,,,,
,3341,"Indutor 681k 0,68uf 30r",1,DD26.1,,,,,,
,3342,Rele 012-HSL3,4,DD27.1,,,,,,
,3343,Capacitor 0.22UF 5.5V,1,DD27.2,,,,,,
,3344,GB15B60KD,2,DD28.1,,,,,,
,3345,Conector Macho RJ45,2,DD28.2,,,,,,
,3346,74HC374D,30,DD29.1,,,,,,
,3347,TLC2274,10,DD29.2,,,,,,
,3348, Capacitor 100uf 16v,96,DD30,,,,,,
,3349,Varistor 103 2kv,2,DD31.1,,,,,,
,3350,Octoaclopador b630,1,DD31.2,,,,,,
,3351,BT169,11,DD32.1,,,,,,
,3352,Micro Switch 5mm x 5mm x 10mm,5,DD32.2,,,,,,
,3353,MMBD7000,9,DD33.1,,,,,,
,3354,Bateria LR44,4,DD33.2,,,,,,
,3355,Resistor 22k 20w,2,DD34.1,,,,,,
,3356,3BS3L,1,DD34.2,,,,,,
,3357,Diodo 20VZ,4,DD35.1,,,,,,
,3358,"2,2uf 100v",10,DD35.2,,,,,,
,3359,1200uf 10v,10,DD36.1,,,,,,
,3360,GKB47221,2,DD36.2,,,,,,
,3361,TL072,10,DD37.1,,,,,,
,3362,TRANSISTOR DTA114,5,DD37.2,,,,,,
,3363,74HC151,5,DD38.1,,,,,,
,3364,Fusivel de vidro rapido 10A 3mm x 10mm,10,DD38.2,,,,,,
,3365,Diodo BAV99WT (A7),10,DD39.1,,,,,,
,3366,Micro Switch 6x6x6mm vertical,10,DD39.2,,,,,,
,3367,Micro Switch 6x6x5 mm vertical,20,DD40.1,,,,,,
,3368,Resistor R47 5W,1,DD40.2,,,,,,
,3369,Capacitor 1000uF 35V (B),17,DD41.1,,,,,,
,3370,Capacitor 1000uF 25V,7,DD42.1,,,,,,
,3371,LA6541,2,DD42.2,,,,,,
,3372,LA6541 DIP-30,2,DD42.2,,,,,,
,3373,Capacitor 470uF 35V (B),19,DD43,,,,,,
,3374,Capacitor 22uF 50V,32,DD44,,,,,,
,3375,HCF4020,10,DD45.1,,,,,,
,3376,K1305,1,DD46.1,,,,,,
,3377,BSS131,4,DD46.2,,,,,,
,3378,10D471K,15,DD47.1,,,,,,
,3379,10D431K,15,DD47.2,,,,,,
,3380,Resistor 4.7K 10W,1,DD48.1,,,,,,
,3381,Resistor 4R7 5W,10,DD48.2,,,,,,
,3382,Resistor 6R8 5W,10,EE1.1,,,,,,
,3383,,,,,,,,,
